File,Creation,Time,UTC,6/27/22,2:52:10,,,,,,,,,,,
SW,Name,iID®DataCaptureSoftware,,,,,,,,,,,,,,
SW,Version,v01.09,,,,,,,,,,,,,,
SW,BuildDate,4/7/20,,,,,,,,,,,,,,
SW,StartTime,6/7/22,22:31:14,,,,,,,,,,,,,
Lib,Version,v1.6.3,,,,,,,,,,,,,,
Company,Micro-Sensys,GmbH,,,,,,,,,,,,,,
OS,Version,v10.0.17763.865,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Settings,,,,,,,,,,,,,,,,
,Scan,mode,MPC,,,,,,,,,,,,,
,DataGetDelay_Seconds,10,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Found,Hardware,,,,,,,,,,,,,,,
,Address,ReaderID,HW-Info,FW-Info,Num-Antennas,,,,,,,,,,,
,0x01,25SQCMICSCB030EB4,,,,,,,,,,,,,,
,0x10,200330,D0.22,98.26.06,2,,,,,,,,,,,
,0x13,200328,D0.22,98.26.06,2,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Timestamp,HexAddress,ReaderID,UID,Collection,DataType,FirstTimeFound,LastTimeFound,NumFound,Direction,Ant1,Ant2,,,,,
6/27/22,11:24:22,483,10,200330,25SQCMICSBBB31E009696,DPC,6/27/22,18:24:12,400,6/27/22,18:24:12,400,21,Arriving,x,x
6/27/22,11:24:23,46,13,200328,25SQCMICSBBD733009BD4,DPC,6/27/22,18:24:12,900,6/27/22,18:24:12,900,47,Arriving,x,x
6/27/22,11:25:02,780,10,200330,25SQCMICSBBACF000970E,DPC,6/27/22,18:24:52,700,6/27/22,18:24:52,700,20,Departing,x,x
6/27/22,11:25:12,858,10,200330,25SQCMICSBB561000968B,DPC,6/27/22,18:25:02,700,6/27/22,18:25:02,700,37,Departing,x,x
6/27/22,11:25:22,952,10,200330,25SQCMICSBB0411008E0E,DPC,6/27/22,18:25:12,800,6/27/22,18:25:12,800,19,Departing,x,x
6/27/22,11:26:43,577,10,200330,25SQCMICSBB61D1009D37,DPC,6/27/22,18:26:33,500,6/27/22,18:26:33,500,57,Departing,x,x
6/27/22,11:27:23,843,10,200330,25SQCMICSBB4C83009685,DPC,6/27/22,18:27:13,700,6/27/22,18:27:13,700,48,Departing,x,x
6/27/22,11:27:33,921,10,200330,25SQCMICSBB0A0D0096A6,DPC,6/27/22,18:27:23,800,6/27/22,18:27:23,800,27,Arriving,x,x
6/27/22,11:27:33,921,10,200330,25SQCMICSBB48140096B1,DPC,6/27/22,18:27:23,800,6/27/22,18:27:23,800,37,Departing,x,x
6/27/22,11:27:33,921,10,200330,25SQCMICSBB92E10096C9,DPC,6/27/22,18:27:23,800,6/27/22,18:27:23,800,9,Unknown,x,
6/27/22,11:27:44,15,10,200330,25SQCMICSBB92E10096C9,DPC,6/27/22,18:27:33,900,6/27/22,18:27:33,900,23,Arriving,x,x
6/27/22,11:28:14,218,10,200330,25SQCMICSBB95AA009699,DPC,6/27/22,18:28:04,100,6/27/22,18:28:04,100,30,Arriving,x,x
6/27/22,11:28:34,358,10,200330,25SQCMICSBB925800977B,DPC,6/27/22,18:28:24,200,6/27/22,18:28:24,200,56,Departing,x,x
6/27/22,11:28:44,452,10,200330,25SQCMICSBB6A9B009677,DPC,6/27/22,18:28:34,300,6/27/22,18:28:34,300,51,Arriving,x,x
6/27/22,11:28:54,530,10,200330,25SQCMICSBB732D0096AD,DPC,6/27/22,18:28:44,400,6/27/22,18:28:44,400,24,Arriving,x,x
6/27/22,11:28:55,108,13,200328,25SQCMICSBB22E0008F0C,DPC,6/27/22,18:28:45,0,6/27/22,18:28:45,0,15,Departing,x,x
6/27/22,11:29:04,640,10,200330,25SQCMICSBBB31E009696,DPC,6/27/22,18:28:54,500,6/27/22,18:28:54,500,14,Departing,x,x
6/27/22,11:29:25,358,13,200328,25SQCMICSBBEB78009770,DPC,6/27/22,18:29:15,200,6/27/22,18:29:15,200,8,Unknown,x,
6/27/22,11:29:35,421,13,200328,25SQCMICSBBEB78009770,DPC,6/27/22,18:29:25,300,6/27/22,18:29:25,300,7,Departing,x,x
6/27/22,11:30:55,390,10,200330,25SQCMICSBB925800977B,DPC,6/27/22,18:30:45,300,6/27/22,18:30:45,300,112,Arriving,x,x
6/27/22,11:30:55,390,10,200330,25SQCMICSBB0C80009C91,DPC,6/27/22,18:30:45,300,6/27/22,18:30:45,300,35,Arriving,x,x
6/27/22,11:31:05,468,10,200330,25SQCMICSBB925800977B,DPC,6/27/22,18:30:55,300,6/27/22,18:30:55,300,71,Unknown,x,
6/27/22,11:31:05,468,10,200330,25SQCMICSBB0C80009C91,DPC,6/27/22,18:30:55,300,6/27/22,18:30:55,300,1,Unknown,x,
6/27/22,11:31:06,15,13,200328,25SQCMICSBBAD5B009648,DPC,6/27/22,18:30:55,900,6/27/22,18:30:55,900,21,Departing,x,x
6/27/22,11:31:25,640,10,200330,25SQCMICSBBD0400096AC,DPC,6/27/22,18:31:15,500,6/27/22,18:31:15,500,64,Arriving,x,x
6/27/22,11:31:35,733,10,200330,25SQCMICSBBD0400096AC,DPC,6/27/22,18:31:25,600,6/27/22,18:31:25,600,4,Unknown,x,
6/27/22,11:32:05,968,10,200330,25SQCMICSBBE8580095CF,DPC,6/27/22,18:31:55,800,6/27/22,18:31:55,800,18,Departing,x,x
6/27/22,11:32:16,62,10,200330,25SQCMICSBB732D0096AD,DPC,6/27/22,18:32:05,900,6/27/22,18:32:05,900,15,Unknown,x,
6/27/22,11:32:16,624,13,200328,25SQCMICSBBEB78009770,DPC,6/27/22,18:32:06,500,6/27/22,18:32:06,500,23,Arriving,x,x
6/27/22,11:32:26,140,10,200330,25SQCMICSBB732D0096AD,DPC,6/27/22,18:32:16,0,6/27/22,18:32:16,0,11,Departing,x,x
6/27/22,11:32:36,218,10,200330,25SQCMICSBBAA69009BF2,DPC,6/27/22,18:32:26,100,6/27/22,18:32:26,100,20,Arriving,x,x
6/27/22,11:33:06,468,10,200330,25SQCMICSBB0A0D0096A6,DPC,6/27/22,18:32:56,300,6/27/22,18:32:56,300,15,Departing,x,x
6/27/22,11:33:06,468,10,200330,25SQCMICSBBAA69009BF2,DPC,6/27/22,18:32:56,300,6/27/22,18:32:56,300,5,Unknown,x,
6/27/22,11:33:26,624,10,200330,25SQCMICSBB515B0096BB,DPC,6/27/22,18:33:16,500,6/27/22,18:33:16,500,31,Departing,x,x
6/27/22,11:33:36,718,10,200330,25SQCMICSBB17380096C1,DPC,6/27/22,18:33:26,600,6/27/22,18:33:26,600,22,Departing,x,x
6/27/22,11:33:56,858,10,200330,25SQCMICSBB6F0A00963E,DPC,6/27/22,18:33:46,700,6/27/22,18:33:46,700,2,Unknown,x,
6/27/22,11:34:06,937,10,200330,25SQCMICSBB6F0A00963E,DPC,6/27/22,18:33:56,800,6/27/22,18:33:56,800,12,Unknown,x,
6/27/22,11:34:07,483,13,200328,25SQCMICSBB32E900977A,DPC,6/27/22,18:33:57,400,6/27/22,18:33:57,400,30,Departing,x,x
6/27/22,11:34:27,124,10,200330,25SQCMICSBB6F0A00963E,DPC,6/27/22,18:34:17,0,6/27/22,18:34:17,0,63,Arriving,x,x
6/27/22,11:34:27,124,10,200330,25SQCMICSBBD60C009703,DPC,6/27/22,18:34:17,0,6/27/22,18:34:17,0,18,Arriving,x,x
6/27/22,11:34:37,202,10,200330,25SQCMICSBB6F0A00963E,DPC,6/27/22,18:34:27,0,6/27/22,18:34:27,0,3,Unknown,x,
6/27/22,11:34:57,921,13,200328,25SQCMICSBB32E900977A,DPC,6/27/22,18:34:47,800,6/27/22,18:34:47,800,69,Arriving,x,x
6/27/22,11:35:07,968,13,200328,25SQCMICSBB32E900977A,DPC,6/27/22,18:34:57,900,6/27/22,18:34:57,900,31,Unknown,x,
6/27/22,11:35:17,515,10,200330,25SQCMICSBB6A9B009677,DPC,6/27/22,18:35:07,400,6/27/22,18:35:07,400,39,Departing,x,x
6/27/22,11:35:17,515,10,200330,25SQCMICSBBD39D00974A,DPC,6/27/22,18:35:07,400,6/27/22,18:35:07,400,20,Unknown,x,
6/27/22,11:35:27,608,10,200330,25SQCMICSBBD39D00974A,DPC,6/27/22,18:35:17,500,6/27/22,18:35:17,500,46,Departing,x,x
6/27/22,11:35:27,608,10,200330,25SQCMICSBB13AF009695,DPC,6/27/22,18:35:17,500,6/27/22,18:35:17,500,24,Arriving,x,x
6/27/22,11:35:37,671,10,200330,25SQCMICSBBD0400096AC,DPC,6/27/22,18:35:27,500,6/27/22,18:35:27,500,40,Departing,x,x
6/27/22,11:35:47,749,10,200330,25SQCMICSBB92E10096C9,DPC,6/27/22,18:35:37,600,6/27/22,18:35:37,600,14,Departing,x,x
6/27/22,11:36:07,890,10,200330,25SQCMICSBB093C00969B,DPC,6/27/22,18:35:57,800,6/27/22,18:35:57,800,36,Departing,x,x
6/27/22,11:36:17,968,10,200330,25SQCMICSBB48140096B1,DPC,6/27/22,18:36:07,800,6/27/22,18:36:07,800,56,Arriving,x,x
6/27/22,11:36:58,265,10,200330,25SQCMICSBBB4550096C6,DPC,6/27/22,18:36:48,200,6/27/22,18:36:48,200,19,Departing,x,x
6/27/22,11:37:08,343,10,200330,25SQCMICSBBD39D00974A,DPC,6/27/22,18:36:58,200,6/27/22,18:36:58,200,16,Arriving,x,x
6/27/22,11:37:18,421,10,200330,25SQCMICSBBD39D00974A,DPC,6/27/22,18:37:08,300,6/27/22,18:37:08,300,1,Unknown,x,
6/27/22,11:37:18,421,10,200330,25SQCMICSBB95AA009699,DPC,6/27/22,18:37:08,300,6/27/22,18:37:08,300,32,Departing,x,x
6/27/22,11:38:08,796,10,200330,25SQCMICSBB5292009790,DPC,6/27/22,18:37:58,700,6/27/22,18:37:58,700,18,Departing,x,x
6/27/22,11:38:08,796,10,200330,25SQCMICSBBCC9F00970D,DPC,6/27/22,18:37:58,700,6/27/22,18:37:58,700,40,Arriving,x,x
6/27/22,11:39:09,280,10,200330,25SQCMICSBB515B0096BB,DPC,6/27/22,18:38:59,100,6/27/22,18:38:59,100,17,Arriving,x,x
6/27/22,11:39:39,499,10,200330,25SQCMICSBB69BF009745,DPC,6/27/22,18:39:29,400,6/27/22,18:39:29,400,32,Unknown,x,
6/27/22,11:39:49,577,10,200330,25SQCMICSBB48140096B1,DPC,6/27/22,18:39:39,400,6/27/22,18:39:39,400,12,Departing,x,x
6/27/22,11:40:19,796,10,200330,25SQCMICSBB14E40096C5,DPC,6/27/22,18:40:09,700,6/27/22,18:40:09,700,22,Arriving,x,x
6/27/22,11:40:29,874,10,200330,25SQCMICSBB13AF009695,DPC,6/27/22,18:40:19,700,6/27/22,18:40:19,700,26,Departing,x,x
6/27/22,11:40:39,952,10,200330,25SQCMICSBBB02F0096AB,DPC,6/27/22,18:40:29,800,6/27/22,18:40:29,800,22,Arriving,x,x
6/27/22,11:41:30,343,10,200330,25SQCMICSBB28AF009C01,DPC,6/27/22,18:41:20,200,6/27/22,18:41:20,200,17,Arriving,x,x
6/27/22,11:41:30,343,10,200330,25SQCMICSBBADA20096B8,DPC,6/27/22,18:41:20,200,6/27/22,18:41:20,200,27,Departing,x,x
6/27/22,11:41:40,437,10,200330,25SQCMICSBBADA20096B8,DPC,6/27/22,18:41:30,300,6/27/22,18:41:30,300,12,Unknown,x,
6/27/22,11:41:50,530,10,200330,25SQCMICSBBACF000970E,DPC,6/27/22,18:41:40,400,6/27/22,18:41:40,400,33,Arriving,x,x
6/27/22,11:42:01,155,13,200328,25SQCMICSBB50080096E9,DPC,6/27/22,18:41:51,0,6/27/22,18:41:51,0,40,Departing,x,x
6/27/22,11:42:10,687,10,200330,25SQCMICSBB6B70009611,DPC,6/27/22,18:42:00,600,6/27/22,18:42:00,600,39,Arriving,x,x
6/27/22,11:42:11,233,13,200328,25SQCMICSBBE9B7009624,DPC,6/27/22,18:42:01,100,6/27/22,18:42:01,100,15,Departing,x,x
6/27/22,11:42:40,905,10,200330,25SQCMICSBBB31E009696,DPC,6/27/22,18:42:30,800,6/27/22,18:42:30,800,28,Arriving,x,x
6/27/22,11:42:50,999,10,200330,25SQCMICSBB093C00969B,DPC,6/27/22,18:42:40,900,6/27/22,18:42:40,900,12,Arriving,x,x
6/27/22,11:43:01,108,10,200330,25SQCMICSBB093C00969B,DPC,6/27/22,18:42:50,900,6/27/22,18:42:50,900,12,Unknown,x,
6/27/22,11:43:01,108,10,200330,25SQCMICSBB0C80009C91,DPC,6/27/22,18:42:50,900,6/27/22,18:42:50,900,19,Departing,x,x
6/27/22,11:43:21,265,10,200330,25SQCMICSBB0DAB0096CF,DPC,6/27/22,18:43:11,100,6/27/22,18:43:11,100,47,Arriving,x,x
6/27/22,11:43:41,421,10,200330,25SQCMICSBBAA69009BF2,DPC,6/27/22,18:43:31,300,6/27/22,18:43:31,300,20,Departing,x,x
6/27/22,11:43:41,421,10,200330,25SQCMICSBBCC9F00970D,DPC,6/27/22,18:43:31,300,6/27/22,18:43:31,300,19,Departing,x,x
6/27/22,11:43:51,499,10,200330,25SQCMICSBBD7E60096C3,DPC,6/27/22,18:43:41,400,6/27/22,18:43:41,400,21,Arriving,x,x
6/27/22,11:44:02,140,13,200328,25SQCMICSBB4CFB009CE9,DPC,6/27/22,18:43:52,0,6/27/22,18:43:52,0,35,Arriving,x,x
6/27/22,11:44:31,812,10,200330,25SQCMICSBBCD750096CD,DPC,6/27/22,18:44:21,700,6/27/22,18:44:21,700,23,Arriving,x,x
6/27/22,11:44:31,812,10,200330,25SQCMICSBBF443009B9D,DPC,6/27/22,18:44:21,700,6/27/22,18:44:21,700,37,Departing,x,x
6/27/22,11:44:31,812,10,200330,25SQCMICSBB14E40096C5,DPC,6/27/22,18:44:21,700,6/27/22,18:44:21,700,13,Unknown,x,
6/27/22,11:44:32,358,13,200328,25SQCMICSBBBE76008F08,DPC,6/27/22,18:44:22,200,6/27/22,18:44:22,200,14,Unknown,x,
6/27/22,11:44:42,437,13,200328,25SQCMICSBBBE76008F08,DPC,6/27/22,18:44:32,300,6/27/22,18:44:32,300,48,Departing,x,x
6/27/22,11:44:51,952,10,200330,25SQCMICSBBB663009702,DPC,6/27/22,18:44:41,800,6/27/22,18:44:41,800,30,Arriving,x,x
6/27/22,11:44:51,952,10,200330,25SQCMICSBB515B0096BB,DPC,6/27/22,18:44:41,800,6/27/22,18:44:41,800,15,Departing,x,x
6/27/22,11:45:12,93,10,200330,25SQCMICSBB61D1009D37,DPC,6/27/22,18:45:02,0,6/27/22,18:45:02,0,25,Arriving,x,x
6/27/22,11:45:42,296,10,200330,25SQCMICSBBD0AD009693,DPC,6/27/22,18:45:32,200,6/27/22,18:45:32,200,7,Unknown,x,
6/27/22,11:45:42,296,10,200330,25SQCMICSBB934B00962B,DPC,6/27/22,18:45:32,200,6/27/22,18:45:32,200,28,Arriving,x,x
6/27/22,11:46:12,515,10,200330,25SQCMICSBB4C83009685,DPC,6/27/22,18:46:02,400,6/27/22,18:46:02,400,20,Unknown,x,
6/27/22,11:46:22,608,10,200330,25SQCMICSBB4C83009685,DPC,6/27/22,18:46:12,500,6/27/22,18:46:12,500,7,Unknown,x,
6/27/22,11:46:32,702,10,200330,25SQCMICSBB4C83009685,DPC,6/27/22,18:46:22,500,6/27/22,18:46:22,500,25,Arriving,x,x
6/27/22,11:46:42,780,10,200330,25SQCMICSBBD60C009703,DPC,6/27/22,18:46:32,600,6/27/22,18:46:32,600,19,Departing,x,x
6/27/22,11:47:02,937,10,200330,25SQCMICSBB13420096AE,DPC,6/27/22,18:46:52,800,6/27/22,18:46:52,800,8,Arriving,x,x
6/27/22,11:47:02,937,10,200330,25SQCMICSBBF443009B9D,DPC,6/27/22,18:46:52,800,6/27/22,18:46:52,800,2,Unknown,x,
6/27/22,11:47:13,15,10,200330,25SQCMICSBBF443009B9D,DPC,6/27/22,18:47:02,900,6/27/22,18:47:02,900,47,Arriving,x,x
6/27/22,11:47:33,171,10,200330,25SQCMICSBB48140096B1,DPC,6/27/22,18:47:23,0,6/27/22,18:47:23,0,37,Arriving,x,x
6/27/22,11:47:53,343,10,200330,25SQCMICSBB527A0095C2,DPC,6/27/22,18:47:43,200,6/27/22,18:47:43,200,41,Arriving,x,x
6/27/22,11:48:03,405,10,200330,25SQCMICSBB2223009D66,DPC,6/27/22,18:47:53,300,6/27/22,18:47:53,300,23,Arriving,x,x
6/27/22,11:48:23,562,10,200330,25SQCMICSBB5292009790,DPC,6/27/22,18:48:13,400,6/27/22,18:48:13,400,3,Unknown,x,
6/27/22,11:48:33,624,10,200330,25SQCMICSBB5292009790,DPC,6/27/22,18:48:23,500,6/27/22,18:48:23,500,37,Arriving,x,x
6/27/22,11:49:34,15,10,200330,25SQCMICSBB28AF009C01,DPC,6/27/22,18:49:23,900,6/27/22,18:49:23,900,44,Departing,x,x
6/27/22,11:49:44,93,10,200330,25SQCMICSBB934B00962B,DPC,6/27/22,18:49:34,0,6/27/22,18:49:34,0,13,Departing,x,x
6/27/22,11:50:04,233,10,200330,25SQCMICSBB48140096B1,DPC,6/27/22,18:49:54,100,6/27/22,18:49:54,100,35,Departing,x,x
6/27/22,11:50:34,421,10,200330,25SQCMICSBB55D8009666,DPC,6/27/22,18:50:24,300,6/27/22,18:50:24,300,4,Unknown,x,
6/27/22,11:50:44,530,10,200330,25SQCMICSBB55D8009666,DPC,6/27/22,18:50:34,400,6/27/22,18:50:34,400,19,Departing,x,x
6/27/22,11:50:54,624,10,200330,25SQCMICSBB2CF800966D,DPC,6/27/22,18:50:44,500,6/27/22,18:50:44,500,21,Arriving,x,x
6/27/22,11:50:55,187,13,200328,25SQCMICSBB6FDE009CAD,DPC,6/27/22,18:50:45,0,6/27/22,18:50:45,0,63,Arriving,x,x
6/27/22,11:51:14,749,10,200330,25SQCMICSBBD7E60096C3,DPC,6/27/22,18:51:04,700,6/27/22,18:51:04,700,19,Departing,x,x
6/27/22,11:51:24,858,10,200330,25SQCMICSBBB02F0096AB,DPC,6/27/22,18:51:14,700,6/27/22,18:51:14,700,42,Departing,x,x
6/27/22,11:51:24,858,10,200330,25SQCMICSBB2223009D66,DPC,6/27/22,18:51:14,700,6/27/22,18:51:14,700,39,Departing,x,x
6/27/22,11:51:34,921,10,200330,25SQCMICSBBD0AD009693,DPC,6/27/22,18:51:24,800,6/27/22,18:51:24,800,13,Departing,x,x
6/27/22,11:51:45,15,10,200330,25SQCMICSBBCD750096CD,DPC,6/27/22,18:51:34,900,6/27/22,18:51:34,900,38,Departing,x,x
6/27/22,11:52:35,390,10,200330,25SQCMICSBBACF000970E,DPC,6/27/22,18:52:25,300,6/27/22,18:52:25,300,43,Departing,x,x
6/27/22,11:52:45,483,10,200330,25SQCMICSBBF1EA0096BA,DPC,6/27/22,18:52:35,300,6/27/22,18:52:35,300,8,Arriving,x,x
6/27/22,11:53:25,733,10,200330,25SQCMICSBB527A0095C2,DPC,6/27/22,18:53:15,700,6/27/22,18:53:15,700,21,Departing,x,x
6/27/22,11:53:45,874,10,200330,25SQCMICSBB0DAB0096CF,DPC,6/27/22,18:53:35,800,6/27/22,18:53:35,800,7,Unknown,x,
6/27/22,11:53:55,952,10,200330,25SQCMICSBB0DAB0096CF,DPC,6/27/22,18:53:45,800,6/27/22,18:53:45,800,3,Arriving,x,x
6/27/22,11:54:46,296,10,200330,25SQCMICSBBE8580095CF,DPC,6/27/22,18:54:36,200,6/27/22,18:54:36,200,31,Arriving,x,x
6/27/22,11:54:56,952,13,200328,25SQCMICSBB01BE009D36,DPC,6/27/22,18:54:46,800,6/27/22,18:54:46,800,70,Departing,x,x
6/27/22,11:55:06,468,10,200330,25SQCMICSBBB663009702,DPC,6/27/22,18:54:56,300,6/27/22,18:54:56,300,33,Departing,x,x
6/27/22,11:55:06,468,10,200330,25SQCMICSBB6B70009611,DPC,6/27/22,18:54:56,300,6/27/22,18:54:56,300,20,Departing,x,x
6/27/22,11:55:07,30,13,200328,25SQCMICSBB59F7008F63,DPC,6/27/22,18:54:56,900,6/27/22,18:54:56,900,52,Arriving,x,x
6/27/22,11:55:16,562,10,200330,25SQCMICSBBD0400096AC,DPC,6/27/22,18:55:06,400,6/27/22,18:55:06,400,30,Arriving,x,x
6/27/22,11:55:26,640,10,200330,25SQCMICSBBD0400096AC,DPC,6/27/22,18:55:16,500,6/27/22,18:55:16,500,46,Unknown,x,
6/27/22,11:56:07,515,13,200328,25SQCMICSBB01BE009D36,DPC,6/27/22,18:55:57,400,6/27/22,18:55:57,400,26,Arriving,x,x
6/27/22,11:56:27,624,13,200328,25SQCMICSBBF3B0009BB9,DPC,6/27/22,18:56:17,500,6/27/22,18:56:17,500,29,Departing,x,x
6/27/22,11:56:27,624,13,200328,25SQCMICSBB22E0008F0C,DPC,6/27/22,18:56:17,500,6/27/22,18:56:17,500,8,Unknown,x,
6/27/22,11:56:37,702,13,200328,25SQCMICSBB22E0008F0C,DPC,6/27/22,18:56:27,600,6/27/22,18:56:27,600,12,Arriving,x,x
6/27/22,11:56:57,265,10,200330,25SQCMICSBBEB790096B6,DPC,6/27/22,18:56:47,200,6/27/22,18:56:47,200,32,Arriving,x,x
6/27/22,11:57:17,983,13,200328,25SQCMICSBBA872009617,DPC,6/27/22,18:57:07,900,6/27/22,18:57:07,900,14,Departing,x,x
6/27/22,11:57:17,983,13,200328,25SQCMICSBB4CFB009CE9,DPC,6/27/22,18:57:07,900,6/27/22,18:57:07,900,11,Departing,x,x
6/27/22,11:57:37,593,10,200330,25SQCMICSBB6A9B009677,DPC,6/27/22,18:57:27,500,6/27/22,18:57:27,500,62,Arriving,x,x
6/27/22,11:57:38,140,13,200328,25SQCMICSBB59F7008F63,DPC,6/27/22,18:57:28,0,6/27/22,18:57:28,0,5,Unknown,x,
6/27/22,11:57:48,218,13,200328,25SQCMICSBB59F7008F63,DPC,6/27/22,18:57:38,100,6/27/22,18:57:38,100,12,Departing,x,x
6/27/22,11:57:57,733,10,200330,25SQCMICSBB5292009790,DPC,6/27/22,18:57:47,600,6/27/22,18:57:47,600,7,Departing,x,x
6/27/22,11:58:38,30,10,200330,25SQCMICSBB48140096B1,DPC,6/27/22,18:58:27,900,6/27/22,18:58:27,900,7,Departing,x,x
6/27/22,11:58:48,108,10,200330,25SQCMICSBB48140096B1,DPC,6/27/22,18:58:38,0,6/27/22,18:58:38,0,30,Arriving,x,x
6/27/22,11:58:48,108,10,200330,25SQCMICSBBF1EA0096BA,DPC,6/27/22,18:58:38,0,6/27/22,18:58:38,0,61,Departing,x,x
6/27/22,11:58:58,733,13,200328,25SQCMICSBBA872009617,DPC,6/27/22,18:58:48,600,6/27/22,18:58:48,600,59,Arriving,x,x
6/27/22,11:59:18,327,10,200330,25SQCMICSBB2CF800966D,DPC,6/27/22,18:59:08,200,6/27/22,18:59:08,200,6,Unknown,x,
6/27/22,11:59:18,327,10,200330,25SQCMICSBBE8580095CF,DPC,6/27/22,18:59:08,200,6/27/22,18:59:08,200,3,Unknown,x,
6/27/22,11:59:28,437,10,200330,25SQCMICSBBE8580095CF,DPC,6/27/22,18:59:18,300,6/27/22,18:59:18,300,23,Departing,x,x
6/27/22,11:59:28,437,10,200330,25SQCMICSBB13420096AE,DPC,6/27/22,18:59:18,300,6/27/22,18:59:18,300,33,Unknown,x,
6/27/22,11:59:38,515,10,200330,25SQCMICSBB13420096AE,DPC,6/27/22,18:59:28,400,6/27/22,18:59:28,400,12,Departing,x,x
6/27/22,11:59:48,593,10,200330,25SQCMICSBB4C83009685,DPC,6/27/22,18:59:38,500,6/27/22,18:59:38,500,45,Departing,x,x
6/27/22,12:00:18,843,10,200330,25SQCMICSBBD0400096AC,DPC,6/27/22,19:00:08,700,6/27/22,19:00:08,700,4,Unknown,x,
6/27/22,12:00:28,921,10,200330,25SQCMICSBBD0400096AC,DPC,6/27/22,19:00:18,800,6/27/22,19:00:18,800,20,Departing,x,x
6/27/22,12:00:59,671,13,200328,25SQCMICSBB22E0008F0C,DPC,6/27/22,19:00:49,600,6/27/22,19:00:49,600,1,Unknown,x,
6/27/22,12:01:49,499,10,200330,25SQCMICSBB69BE0096A3,DPC,6/27/22,19:01:39,400,6/27/22,19:01:39,400,7,Departing,x,x
6/27/22,12:02:39,937,10,200330,25SQCMICSBBA98D00969A,DPC,6/27/22,19:02:29,800,6/27/22,19:02:29,800,97,Departing,x,x
6/27/22,12:02:39,937,10,200330,25SQCMICSBBCA86009689,DPC,6/27/22,19:02:29,800,6/27/22,19:02:29,800,31,Arriving,x,x
6/27/22,12:02:50,15,10,200330,25SQCMICSBBA98D00969A,DPC,6/27/22,19:02:39,800,6/27/22,19:02:39,800,25,Arriving,x,x
6/27/22,12:03:40,390,10,200330,25SQCMICSBB6A9B009677,DPC,6/27/22,19:03:30,300,6/27/22,19:03:30,300,3,Unknown,x,
6/27/22,12:03:50,515,10,200330,25SQCMICSBB6A9B009677,DPC,6/27/22,19:03:40,300,6/27/22,19:03:40,300,13,Departing,x,x
6/27/22,12:03:50,515,10,200330,25SQCMICSBB8F81009683,DPC,6/27/22,19:03:40,300,6/27/22,19:03:40,300,44,Arriving,x,x
6/27/22,12:04:00,608,10,200330,25SQCMICSBBAA69009BF2,DPC,6/27/22,19:03:50,400,6/27/22,19:03:50,400,60,Arriving,x,x
6/27/22,12:04:10,671,10,200330,25SQCMICSBB69BF009745,DPC,6/27/22,19:04:00,500,6/27/22,19:04:00,500,14,Departing,x,x
6/27/22,12:04:10,671,10,200330,25SQCMICSBB48140096B1,DPC,6/27/22,19:04:00,500,6/27/22,19:04:00,500,49,Departing,x,x
6/27/22,12:06:11,515,10,200330,25SQCMICSBB92E10096C9,DPC,6/27/22,19:06:01,400,6/27/22,19:06:01,400,48,Arriving,x,x
6/27/22,12:07:22,77,10,200330,25SQCMICSBBCA86009689,DPC,6/27/22,19:07:12,0,6/27/22,19:07:12,0,43,Departing,x,x
6/27/22,12:07:52,280,10,200330,25SQCMICSBBEB790096B6,DPC,6/27/22,19:07:42,200,6/27/22,19:07:42,200,52,Departing,x,x
6/27/22,12:08:42,671,10,200330,25SQCMICSBB951200968D,DPC,6/27/22,19:08:32,500,6/27/22,19:08:32,500,24,Arriving,x,x
6/27/22,12:08:52,765,10,200330,25SQCMICSBB92E10096C9,DPC,6/27/22,19:08:42,600,6/27/22,19:08:42,600,26,Departing,x,x
6/27/22,12:09:23,15,10,200330,25SQCMICSBBACF000970E,DPC,6/27/22,19:09:12,900,6/27/22,19:09:12,900,47,Arriving,x,x
6/27/22,12:09:53,265,10,200330,25SQCMICSBB48140096B1,DPC,6/27/22,19:09:43,100,6/27/22,19:09:43,100,33,Arriving,x,x
6/27/22,12:10:03,343,10,200330,25SQCMICSBBA98D00969A,DPC,6/27/22,19:09:53,200,6/27/22,19:09:53,200,10,Departing,x,x
6/27/22,12:10:03,343,10,200330,25SQCMICSBB701C009690,DPC,6/27/22,19:09:53,200,6/27/22,19:09:53,200,37,Arriving,x,x
6/27/22,12:10:33,577,10,200330,25SQCMICSBB8F81009683,DPC,6/27/22,19:10:23,500,6/27/22,19:10:23,500,11,Departing,x,x
6/27/22,12:11:03,812,10,200330,25SQCMICSBB4C83009685,DPC,6/27/22,19:10:53,700,6/27/22,19:10:53,700,22,Arriving,x,x
6/27/22,12:11:13,905,10,200330,25SQCMICSBB515B0096BB,DPC,6/27/22,19:11:03,800,6/27/22,19:11:03,800,63,Arriving,x,x
6/27/22,12:11:13,905,10,200330,25SQCMICSBB48140096B1,DPC,6/27/22,19:11:03,800,6/27/22,19:11:03,800,1,Unknown,x,
6/27/22,12:11:24,15,10,200330,25SQCMICSBBD60C009703,DPC,6/27/22,19:11:13,800,6/27/22,19:11:13,800,33,Arriving,x,x
